JOB_NAME,PROCESS_RUN_SK,BATCH_SK,CREATE_TS,STATUS_UPDATE_TS,ROWS_ADDED_COUNT,ROWS_UPDATED_COUNT,ROWS_DELETED_COUNT,ROWS_DUPLICATED_COUNT,ROWS_SKIPPED_COUNT,ROWS_ERROR_COUNT
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405542652,1070043000,2023-12-17T00:02:06Z,2023-12-17T00:11:31Z,1392,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405544370,1070043860,2023-12-17T00:16:26Z,2023-12-17T00:20:30Z,1115,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405546256,1070044803,2023-12-17T00:32:09Z,2023-12-17T00:36:01Z,4098,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405548068,1070045709,2023-12-17T00:47:15Z,2023-12-17T00:49:54Z,3650,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405549944,1070046647,2023-12-17T01:02:53Z,2023-12-17T01:09:16Z,1145,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405551674,1070047512,2023-12-17T01:17:18Z,2023-12-17T01:20:55Z,984,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405553536,1070048442,2023-12-17T01:32:48Z,2023-12-17T01:36:22Z,1420,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405555150,1070049249,2023-12-17T01:46:15Z,2023-12-17T01:51:16Z,1105,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405557034,1070050191,2023-12-17T02:01:58Z,2023-12-17T02:04:57Z,1168,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405558912,1070051130,2023-12-17T02:17:36Z,2023-12-17T02:22:05Z,989,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405560574,1070051961,2023-12-17T02:31:27Z,2023-12-17T02:34:03Z,1033,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405562414,1070052882,2023-12-17T02:46:48Z,2023-12-17T02:50:20Z,1279,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405564250,1070053800,2023-12-17T03:02:06Z,2023-12-17T03:05:23Z,1888,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405566068,1070054709,2023-12-17T03:17:15Z,2023-12-17T03:21:13Z,7045,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405567762,1070055556,2023-12-17T03:31:22Z,2023-12-17T03:34:18Z,7267,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405569588,1070056468,2023-12-17T03:46:34Z,2023-12-17T03:52:29Z,2112,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405571440,1070057394,2023-12-17T04:02:00Z,2023-12-17T04:07:26Z,1540,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405573348,1070058349,2023-12-17T04:17:55Z,2023-12-17T04:21:00Z,928,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405574976,1070059162,2023-12-17T04:31:28Z,2023-12-17T04:35:40Z,672,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405591724,1070067536,2023-12-17T06:51:02Z,2023-12-17T06:58:29Z,10889,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405592776,1070068062,2023-12-17T06:59:48Z,2023-12-17T07:10:12Z,3314,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405594428,1070068888,2023-12-17T07:13:34Z,2023-12-17T07:18:47Z,2123,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405595308,1070069329,2023-12-17T07:20:55Z,2023-12-17T07:25:54Z,939,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405596578,1070069964,2023-12-17T07:31:30Z,2023-12-17T07:34:19Z,759,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405598418,1070070883,2023-12-17T07:46:49Z,2023-12-17T07:51:38Z,928,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405600280,1070071814,2023-12-17T08:02:20Z,2023-12-17T08:06:36Z,5915,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405602104,1070072727,2023-12-17T08:17:33Z,2023-12-17T08:20:36Z,8096,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405603952,1070073651,2023-12-17T08:32:57Z,2023-12-17T08:36:07Z,3532,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405605650,1070074499,2023-12-17T08:47:05Z,2023-12-17T08:51:15Z,588,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405607442,1070075395,2023-12-17T09:02:01Z,2023-12-17T09:07:11Z,1912,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405609256,1070076303,2023-12-17T09:17:09Z,2023-12-17T09:21:37Z,1528,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405611098,1070077224,2023-12-17T09:32:30Z,2023-12-17T09:36:00Z,3027,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405612808,1070078078,2023-12-17T09:46:44Z,2023-12-17T09:49:53Z,2161,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405614628,1070078989,2023-12-17T10:01:55Z,2023-12-17T10:04:50Z,4629,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405616400,1070079875,2023-12-17T10:16:41Z,2023-12-17T10:19:34Z,7055,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405618284,1070080816,2023-12-17T10:32:22Z,2023-12-17T10:35:41Z,2896,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405619992,1070081671,2023-12-17T10:46:37Z,2023-12-17T10:50:48Z,252,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405621836,1070082593,2023-12-17T11:01:59Z,2023-12-17T11:08:21Z,319,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405623608,1070083479,2023-12-17T11:16:45Z,2023-12-17T11:21:05Z,274,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405625394,1070084371,2023-12-17T11:31:37Z,2023-12-17T11:36:39Z,4711,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405627252,1070085301,2023-12-17T11:47:07Z,2023-12-17T11:49:32Z,4618,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405629060,1070086204,2023-12-17T12:02:10Z,2023-12-17T12:07:55Z,177,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405630882,1070087115,2023-12-17T12:17:21Z,2023-12-17T12:20:46Z,152,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405632542,1070087945,2023-12-17T12:31:11Z,2023-12-17T12:35:42Z,158,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405634460,1070088904,2023-12-17T12:47:10Z,2023-12-17T12:50:12Z,108,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405636206,1070089778,2023-12-17T13:01:44Z,2023-12-17T13:06:50Z,128,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405638044,1070090696,2023-12-17T13:17:02Z,2023-12-17T13:21:29Z,194,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405639836,1070091592,2023-12-17T13:31:58Z,2023-12-17T13:36:02Z,309,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405641586,1070092468,2023-12-17T13:46:34Z,2023-12-17T13:50:19Z,395,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405643406,1070093377,2023-12-17T14:01:43Z,2023-12-17T14:09:31Z,408,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405645214,1070094282,2023-12-17T14:16:48Z,2023-12-17T14:19:23Z,2511,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405646958,1070095153,2023-12-17T14:31:19Z,2023-12-17T14:35:33Z,2938,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405648770,1070096059,2023-12-17T14:46:25Z,2023-12-17T14:49:45Z,969,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405650696,1070097022,2023-12-17T15:02:28Z,2023-12-17T15:07:50Z,904,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405652380,1070097865,2023-12-17T15:16:31Z,2023-12-17T15:20:26Z,685,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405654202,1070098775,2023-12-17T15:31:41Z,2023-12-17T15:35:55Z,625,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405656012,1070099680,2023-12-17T15:46:46Z,2023-12-17T15:50:21Z,592,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405657826,1070100587,2023-12-17T16:01:53Z,2023-12-17T16:08:57Z,710,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405659648,1070101498,2023-12-17T16:17:04Z,2023-12-17T16:20:14Z,664,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405661420,1070102384,2023-12-17T16:31:50Z,2023-12-17T16:36:10Z,903,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405663194,1070103272,2023-12-17T16:46:38Z,2023-12-17T16:49:32Z,727,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405665010,1070104179,2023-12-17T17:01:45Z,2023-12-17T17:06:42Z,799,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405666920,1070105134,2023-12-17T17:17:40Z,2023-12-17T17:20:56Z,770,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405668624,1070105987,2023-12-17T17:31:53Z,2023-12-17T17:35:09Z,765,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405670444,1070106896,2023-12-17T17:47:02Z,2023-12-17T17:50:34Z,963,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405672214,1070107781,2023-12-17T18:01:47Z,2023-12-17T18:07:18Z,620,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405674114,1070108732,2023-12-17T18:17:38Z,2023-12-17T18:20:47Z,371,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405675936,1070109642,2023-12-17T18:32:48Z,2023-12-17T18:36:01Z,642,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405677558,1070110453,2023-12-17T18:46:19Z,2023-12-17T18:49:47Z,565,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405679420,1070111384,2023-12-17T19:01:50Z,2023-12-17T19:09:30Z,710,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405681204,1070112276,2023-12-17T19:16:42Z,2023-12-17T19:22:18Z,790,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405682954,1070113151,2023-12-17T19:31:17Z,2023-12-17T19:35:37Z,671,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405684862,1070114105,2023-12-17T19:47:11Z,2023-12-17T19:49:52Z,728,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405686646,1070114997,2023-12-17T20:02:03Z,2023-12-17T20:09:12Z,880,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405688556,1070115953,2023-12-17T20:17:59Z,2023-12-17T20:21:13Z,569,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405690326,1070116837,2023-12-17T20:32:43Z,2023-12-17T20:36:18Z,774,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405691954,1070117652,2023-12-17T20:46:18Z,2023-12-17T20:50:51Z,638,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405693908,1070118628,2023-12-17T21:02:34Z,2023-12-17T21:06:17Z,908,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405695596,1070119472,2023-12-17T21:16:39Z,2023-12-17T21:19:30Z,823,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405697386,1070120368,2023-12-17T21:31:34Z,2023-12-17T21:35:23Z,701,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405699172,1070121260,2023-12-17T21:46:26Z,2023-12-17T21:49:50Z,621,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405701008,1070122178,2023-12-17T22:01:44Z,2023-12-17T22:07:06Z,520,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405702868,1070123109,2023-12-17T22:17:15Z,2023-12-17T22:20:07Z,406,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405704588,1070123968,2023-12-17T22:31:34Z,2023-12-17T22:36:28Z,525,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405706358,1070124853,2023-12-17T22:46:19Z,2023-12-17T22:50:26Z,711,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405708262,1070125805,2023-12-17T23:02:11Z,2023-12-17T23:06:08Z,1137,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405710066,1070126708,2023-12-17T23:17:14Z,2023-12-17T23:19:42Z,1070,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405711764,1070127556,2023-12-17T23:31:22Z,2023-12-17T23:37:17Z,683,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405713598,1070128474,2023-12-17T23:46:40Z,2023-12-17T23:49:51Z,519,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405715434,1070129392,2023-12-18T00:01:58Z,2023-12-18T00:08:53Z,750,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405717244,1070130296,2023-12-18T00:17:02Z,2023-12-18T00:21:01Z,2392,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405719142,1070131245,2023-12-18T00:32:51Z,2023-12-18T00:37:09Z,3069,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405720772,1070132060,2023-12-18T00:46:26Z,2023-12-18T00:49:43Z,2746,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405722670,1070133010,2023-12-18T01:02:16Z,2023-12-18T01:11:02Z,2778,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405724358,1070133853,2023-12-18T01:16:19Z,2023-12-18T01:19:42Z,3190,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405726144,1070134747,2023-12-18T01:31:13Z,2023-12-18T01:35:06Z,7818,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405727938,1070135643,2023-12-18T01:46:09Z,2023-12-18T01:51:28Z,2336,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405729822,1070136585,2023-12-18T02:01:51Z,2023-12-18T02:05:43Z,2537,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405731720,1070137534,2023-12-18T02:17:40Z,2023-12-18T02:21:55Z,4225,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405733356,1070138353,2023-12-18T02:31:19Z,2023-12-18T02:35:19Z,3292,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405735208,1070139278,2023-12-18T02:46:44Z,2023-12-18T02:50:32Z,14337,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405737064,1070140206,2023-12-18T03:02:12Z,2023-12-18T03:06:24Z,13257,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405738786,1070141067,2023-12-18T03:16:33Z,2023-12-18T03:21:36Z,5696,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405740680,1070142015,2023-12-18T03:32:21Z,2023-12-18T03:35:20Z,4903,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405742468,1070142909,2023-12-18T03:47:15Z,2023-12-18T03:52:01Z,6333,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405744242,1070143795,2023-12-18T04:02:01Z,2023-12-18T04:10:04Z,3485,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405746112,1070144730,2023-12-18T04:17:36Z,2023-12-18T04:21:00Z,1985,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405749256,1070146303,2023-12-18T04:43:49Z,2023-12-18T04:48:27Z,4742,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405749856,1070146603,2023-12-18T04:48:49Z,2023-12-18T04:51:19Z,1286,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405751468,1070147409,2023-12-18T05:02:15Z,2023-12-18T05:06:09Z,2509,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405753142,1070148246,2023-12-18T05:16:12Z,2023-12-18T05:20:36Z,4332,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405754988,1070149169,2023-12-18T05:31:35Z,2023-12-18T05:34:23Z,3643,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405756806,1070150077,2023-12-18T05:46:43Z,2023-12-18T05:50:39Z,1836,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405758656,1070151002,2023-12-18T06:02:08Z,2023-12-18T06:07:13Z,3646,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405760408,1070151878,2023-12-18T06:16:45Z,2023-12-18T06:20:55Z,3848,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405762272,1070152811,2023-12-18T06:32:17Z,2023-12-18T06:37:05Z,2146,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405764062,1070153706,2023-12-18T06:47:12Z,2023-12-18T06:51:06Z,17710,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405765946,1070154647,2023-12-18T07:02:53Z,2023-12-18T07:10:53Z,17730,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405767640,1070155495,2023-12-18T07:17:01Z,2023-12-18T07:21:11Z,1914,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405769366,1070156357,2023-12-18T07:31:23Z,2023-12-18T07:36:14Z,1905,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405771230,1070157289,2023-12-18T07:46:55Z,2023-12-18T07:50:59Z,1990,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405773114,1070158232,2023-12-18T08:02:38Z,2023-12-18T08:09:15Z,9064,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405774770,1070159059,2023-12-18T08:16:25Z,2023-12-18T08:19:34Z,9319,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405776562,1070159955,2023-12-18T08:31:22Z,2023-12-18T08:35:44Z,5103,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405778380,1070160864,2023-12-18T08:46:30Z,2023-12-18T08:50:45Z,5156,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405780310,1070161829,2023-12-18T09:02:35Z,2023-12-18T09:09:31Z,4855,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405781962,1070162656,2023-12-18T09:16:22Z,2023-12-18T09:19:09Z,2560,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405783766,1070163557,2023-12-18T09:31:23Z,2023-12-18T09:34:52Z,4458,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405785540,1070164444,2023-12-18T09:46:10Z,2023-12-18T09:49:52Z,24883,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405787524,1070165437,2023-12-18T10:02:43Z,2023-12-18T10:07:38Z,26480,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405789310,1070166329,2023-12-18T10:17:36Z,2023-12-18T10:20:23Z,4121,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405791006,1070167178,2023-12-18T10:31:44Z,2023-12-18T10:36:49Z,3404,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405792858,1070168104,2023-12-18T10:47:10Z,2023-12-18T10:50:33Z,4324,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405794590,1070168969,2023-12-18T11:01:36Z,2023-12-18T11:07:50Z,46837,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405796388,1070169868,2023-12-18T11:16:34Z,2023-12-18T11:20:14Z,46087,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405798324,1070170837,2023-12-18T11:32:43Z,2023-12-18T11:35:52Z,2715,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405800040,1070171694,2023-12-18T11:47:00Z,2023-12-18T11:51:25Z,13041,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405801844,1070172596,2023-12-18T12:02:02Z,2023-12-18T12:11:46Z,15355,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405803658,1070173503,2023-12-18T12:17:09Z,2023-12-18T12:21:51Z,2374,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405805578,1070174463,2023-12-18T12:33:09Z,2023-12-18T12:40:34Z,4222,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405807260,1070175305,2023-12-18T12:47:11Z,2023-12-18T12:53:17Z,3413,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405809020,1070176184,2023-12-18T13:01:50Z,2023-12-18T13:07:50Z,3310,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405810830,1070177089,2023-12-18T13:16:56Z,2023-12-18T13:19:59Z,3578,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405812666,1070178007,2023-12-18T13:32:13Z,2023-12-18T13:36:54Z,3286,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405814400,1070178874,2023-12-18T13:46:40Z,2023-12-18T13:52:17Z,3980,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405816232,1070179790,2023-12-18T14:01:56Z,2023-12-18T14:08:50Z,6940,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405818100,1070180724,2023-12-18T14:17:30Z,2023-12-18T14:20:17Z,6707,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405819906,1070181627,2023-12-18T14:32:33Z,2023-12-18T14:35:23Z,4661,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405821648,1070182499,2023-12-18T14:47:05Z,2023-12-18T14:51:06Z,11404,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405823466,1070183407,2023-12-18T15:02:13Z,2023-12-18T15:06:28Z,12513,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405825190,1070184269,2023-12-18T15:16:35Z,2023-12-18T15:21:13Z,4925,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405827044,1070185196,2023-12-18T15:32:02Z,2023-12-18T15:36:22Z,4097,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405828834,1070186091,2023-12-18T15:46:57Z,2023-12-18T15:50:54Z,4282,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405830668,1070187009,2023-12-18T16:02:15Z,2023-12-18T16:07:27Z,5694,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405832546,1070187947,2023-12-18T16:17:54Z,2023-12-18T16:22:05Z,5551,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405834316,1070188832,2023-12-18T16:32:38Z,2023-12-18T16:36:48Z,21921,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405836056,1070189703,2023-12-18T16:47:09Z,2023-12-18T16:51:24Z,10136,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405837840,1070190595,2023-12-18T17:02:01Z,2023-12-18T17:08:15Z,4171,-1,-1,-1,-1,-1
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3405839604,1070191476,2023-12-18T17:16:42Z,2023-12-18T17:20:59Z,3712,-1,-1,-1,-1,-1
